2.117	0.171
2.632	1.179
0.899	-0.231
2.910	-0.869
1.102	0.102
1.672	-0.626
1.990	-1.586
-2.118	-0.480
0.004	0.169
-2.029	-0.367
-0.099	1.739
-1.213	0.827
-2.009	-2.423
-1.148	-0.932
-2.646	-3.927
-2.082	-0.846
-0.066	-0.276
-2.391	-2.336
0.233	-0.426
-0.389	-1.013
-0.419	0.297
-0.607	-0.671
-1.773	-1.099
-1.591	-0.998
1.788	1.286
0.233	1.228
-1.601	3.187
0.738	3.066
0.508	3.483
2.261	2.202
0.815	0.799
0.321	0.982
-1.702	3.835
0.410	0.700
1.691	2.114
0.882	1.720
1.214	1.337
-1.538	0.315
-0.626	1.948
-2.293	4.433
-4.183	4.640
-1.432	5.753
-1.621	5.473
-3.175	8.261
-3.588	7.345
-3.062	3.303
-3.182	4.095
-1.518	3.045
-4.672	7.114
-5.086	2.978
-3.545	4.220
-3.226	7.984
-3.484	7.393
-1.231	7.061
-2.483	7.024
-1.000	7.028
-3.486	6.896
-3.755	7.176
-2.568	6.533
-2.153	5.511
-2.308	4.969
-3.697	4.313
-1.871	4.573
-2.676	4.209
-1.835	6.104
-2.042	6.068
-1.550	5.204
-4.038	3.117
-4.842	3.573
-4.166	4.571
-4.137	5.277
-5.603	4.898
-1.379	5.580
-0.859	6.018
-1.103	6.823
0.676	7.238
-0.876	5.659
-1.015	5.782
-4.155	4.953
-2.006	6.433
-0.141	7.747
0.119	6.716
-6.089	7.483
-9.467	2.289
-6.346	0.824
-9.243	2.965
-8.261	4.862
-13.371	2.570
-13.100	5.477
-10.371	2.292
-9.510	6.489
-7.532	4.515
-7.245	3.313
-6.170	3.392
-10.844	4.903
-9.962	5.221
-10.950	5.828
-7.289	3.933
-9.829	7.076
-9.630	6.199
-9.458	4.804
-10.386	4.282
-8.207	3.667
-7.454	5.004
-8.737	4.913
-10.241	1.060
-9.410	3.459
-9.774	3.208
-7.635	2.518
-9.258	2.402
-9.080	2.791
-11.455	-1.667
-9.297	-0.306
-10.051	-0.938
-4.834	-1.453
-1.637	-1.438
-2.609	0.633
-6.862	0.314
-5.885	0.303
-5.359	-1.031
-3.608	0.689
-6.493	-0.789
-5.072	-0.400
-5.661	0.260
-5.924	4.170
-5.742	1.314
-7.031	2.289
-7.585	2.382
-4.770	2.516
-4.355	0.926
-6.932	2.785
-6.243	4.296
-5.698	4.470
-8.802	7.331
-10.668	5.042
-8.118	6.300
-8.174	4.892
-12.056	1.966
-10.992	2.276
-8.365	0.908
-7.800	3.280
-10.083	2.405
-9.562	2.784
-8.422	2.920
-9.112	2.467
-10.144	1.299
-10.170	1.629
-10.756	3.652
-12.129	5.048
-10.918	4.511
-8.836	2.928
-5.930	4.482
-7.912	1.415
-9.315	1.346
-6.607	1.951
-11.923	0.950
-8.922	2.585
-10.100	0.846
-7.876	-0.574
-10.630	1.612
-9.208	-0.127
-10.739	-0.795
-11.020	-1.813
-10.195	-0.910
-9.673	-2.464
-10.919	-2.591
-9.502	0.668
-9.878	1.193
-10.954	-0.897
-10.664	-0.837
-12.135	0.310
-12.653	-1.492
-12.361	-0.944
-7.011	-2.392
-10.505	-0.808
-10.826	-3.591
-10.640	-2.071
-11.515	-0.495
-12.216	-5.252
-13.710	-3.864
-14.849	-1.347
-14.930	-2.209
-14.742	-1.149
-13.103	-3.189
-9.542	-4.433
-11.189	-1.332
-11.096	-0.585
-9.641	-0.661
-6.305	-2.979
-7.862	-1.300
-9.207	-1.472
-10.573	-1.538
-8.658	-2.883
-9.514	-0.199
-7.842	0.043
-10.374	0.829
-8.501	1.488
-5.820	0.372
-7.020	3.964
-7.496	2.201
-3.891	4.154
-5.965	-0.955
-4.442	3.335
-3.722	1.669
-5.765	5.345
-5.101	3.982
-9.373	3.474
-8.869	2.430
-8.334	2.947
-6.721	1.699
-7.066	1.893
-9.149	2.177
-7.364	1.599
-8.819	1.908
-9.154	0.377
-8.054	1.623
-9.724	2.101
-8.318	-0.415
-8.539	0.975
-8.901	1.081
-9.618	1.795
-10.261	0.126
-9.179	1.562
-8.634	1.055
-4.139	1.931
-5.645	3.042
-6.215	4.468
-8.875	3.932
-8.646	0.786
-6.538	1.893
-6.598	3.073
-7.627	5.786
-4.751	4.367
-6.119	4.538
-6.382	4.371
-11.207	0.647
-9.310	-0.946
-6.126	3.241
-5.057	2.561
-5.237	1.594
-9.771	1.812
-11.837	0.877
-9.590	1.956
-9.771	1.054
-10.140	0.221
-8.053	3.721
-10.416	2.267
-10.880	0.808
-9.307	0.282
-11.111	1.640
-5.948	3.652
-7.364	4.316
-7.019	4.046
-7.610	5.235
-5.308	6.017
-5.565	5.817
-8.523	2.604
-10.506	3.908
-7.544	0.335
-9.594	2.413
-9.510	4.216
-8.958	0.917
-7.865	4.615
-6.586	6.175
-4.588	5.926
-7.709	4.374
-5.580	4.990
-6.132	5.527
-4.500	6.034
-7.809	6.758
-8.040	5.621
-5.810	5.810
-6.199	4.674
-6.481	5.919
-7.644	5.616
-7.531	5.447
-4.534	4.720
-7.380	6.434
-7.184	6.710
-7.589	5.084
-4.878	4.414
-7.726	5.027
-6.042	5.707
-6.479	5.769
-6.267	5.323
-6.897	5.245
-9.679	3.558
-7.246	4.298
-8.276	3.716
-7.066	2.618
-7.401	2.657
-7.727	3.415
